Grain Image Name,Rice Type,Height (mm),Width (mm),Average Color
L1F23BSCS0355_Basmati515_Raw_002_Grain_0008.jpg,Basmati515,7.9601,2.1227,"[178.00582241630278, 180.40902474526928, 167.707423580786]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0009.jpg,Basmati515,8.505,1.8978,"[173.2398190045249, 175.6440422322775, 161.7948717948718]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0010.jpg,Basmati515,8.3814,1.8842,"[167.5328244274809, 169.65801526717559, 156.4992366412214]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0011.jpg,Basmati515,8.7804,2.119,"[187.09375, 189.21744791666666, 175.75260416666666]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0012.jpg,Basmati515,6.4568,2.0925,"[187.40579710144928, 190.80615942028984, 175.6105072463768]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0013.jpg,Basmati515,9.1361,2.0162,"[179.41307189542485, 180.64313725490197, 164.65098039215687]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0014.jpg,Basmati515,7.7952,1.9459,"[183.01754385964912, 186.22966507177034, 168.94896331738437]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0015.jpg,Basmati515,7.3256,1.9912,"[179.54575707154743, 181.94176372712147, 168.96339434276206]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0016.jpg,Basmati515,7.4523,2.053,"[189.19674796747967, 191.5691056910569, 179.92032520325202]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0017.jpg,Basmati515,7.8181,2.0264,"[181.9753466872111, 185.3944530046225, 168.10939907550076]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0018.jpg,Basmati515,8.0688,1.9407,"[184.02163833075736, 185.41731066460588, 172.60432766615148]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0019.jpg,Basmati515,8.8636,1.9099,"[170.95473833097594, 173.55445544554456, 159.44837340876944]"
L1F23BSCS0355_Basmati515_Raw_002_Grain_0020.jpg,Basmati515,7.8028,1.9402,"[165.60862619808307, 168.41054313099042, 152.6517571884984]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0001.jpg,Basmati515,7.8649,1.8565,"[171.17298187808896, 173.3163097199341, 161.76441515650743]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0002.jpg,Basmati515,7.8274,2.0142,"[183.78740157480314, 186.48031496062993, 171.15748031496062]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0003.jpg,Basmati515,6.3876,1.9334,"[185.4319526627219, 187.5147928994083, 168.5621301775148]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0004.jpg,Basmati515,7.9587,2.1977,"[176.39038189533238, 179.45544554455446, 164.38755304101838]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0005.jpg,Basmati515,8.0916,2.2215,"[187.6720867208672, 190.21815718157183, 177.16531165311653]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0006.jpg,Basmati515,8.8206,2.1281,"[186.21862871927556, 187.75808538163002, 173.64941785252265]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0007.jpg,Basmati515,5.7453,1.708,"[182.6265664160401, 184.86466165413535, 167.49122807017545]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0008.jpg,Basmati515,4.6939,1.9785,"[181.72266666666667, 184.624, 169.016]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0009.jpg,Basmati515,8.8559,2.2004,"[192.1077694235589, 194.44862155388472, 180.19172932330827]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0010.jpg,Basmati515,7.5135,2.1847,"[176.87823439878235, 179.53272450532725, 166.09284627092848]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0011.jpg,Basmati515,8.2918,1.855,"[179.2742946708464, 181.2680250783699, 168.87617554858934]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0012.jpg,Basmati515,8.0461,1.9822,"[184.9409090909091, 187.44848484848484, 173.8469696969697]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0013.jpg,Basmati515,8.406,1.8721,"[181.05801526717556, 183.58320610687022, 170.15725190839694]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0014.jpg,Basmati515,8.2712,2.09,"[180.39525139664804, 182.90642458100558, 171.0754189944134]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0015.jpg,Basmati515,7.4399,2.0357,"[183.25732899022802, 186.04397394136808, 169.86319218241042]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0016.jpg,Basmati515,8.1932,2.0125,"[187.62189781021897, 190.3007299270073, 176.21021897810218]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0017.jpg,Basmati515,7.5083,1.9332,"[201.1875, 202.47635135135135, 186.80574324324326]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0018.jpg,Basmati515,9.0224,2.3031,"[172.45111896348646, 173.89281507656065, 159.83863368669023]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0019.jpg,Basmati515,8.8361,1.8721,"[172.91860465116278, 174.78488372093022, 162.23546511627907]"
L1F23BSCS0355_Basmati515_Raw_003_Grain_0020.jpg,Basmati515,8.11,2.0571,"[181.73478260869564, 184.2594202898551, 169.58985507246376]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0001.jpg,Basmati515,6.0102,1.6598,"[169.80339805825244, 171.45145631067962, 155.40533980582524]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0002.jpg,Basmati515,7.4703,1.7968,"[183.83482944344703, 186.02513464991023, 172.31059245960503]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0003.jpg,Basmati515,8.1857,1.8926,"[192.36677115987462, 193.70846394984326, 177.6050156739812]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0004.jpg,Basmati515,8.2614,1.977,"[178.2797619047619, 180.98363095238096, 166.3467261904762]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0005.jpg,Basmati515,8.1647,1.8856,"[184.90824261275273, 187.60964230171072, 172.57076205287714]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0006.jpg,Basmati515,7.8273,1.9556,"[190.28209191759112, 188.97622820919176, 169.23296354992075]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0007.jpg,Basmati515,8.2714,2.085,"[187.46958981612448, 189.58840169731258, 173.978783592645]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0008.jpg,Basmati515,7.6664,2.1092,"[186.47447447447448, 188.0045045045045, 173.8978978978979]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0009.jpg,Basmati515,7.837,2.0396,"[190.91577335375192, 193.88055130168453, 179.32159264931087]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0010.jpg,Basmati515,7.847,1.8516,"[178.78181818181818, 181.46611570247933, 166.10578512396694]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0011.jpg,Basmati515,8.2077,1.9169,"[187.53302611367127, 189.3179723502304, 175.70353302611366]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0012.jpg,Basmati515,5.0707,1.8527,"[167.66042780748663, 169.54010695187165, 153.1042780748663]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0013.jpg,Basmati515,8.5256,1.9876,"[187.25538020086083, 189.76327116212337, 176.51793400286945]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0014.jpg,Basmati515,8.9869,1.8752,"[185.9017094017094, 188.67378917378917, 174.83760683760684]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0015.jpg,Basmati515,8.2426,1.9188,"[187.54045801526718, 190.60458015267176, 175.69618320610687]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0016.jpg,Basmati515,9.007,1.9205,"[180.8786610878661, 182.98047419804743, 170.2468619246862]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0017.jpg,Basmati515,4.1533,2.1629,"[176.2967032967033, 177.65934065934067, 164.94230769230768]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0018.jpg,Basmati515,8.3724,2.0232,"[186.72832369942196, 189.02456647398844, 172.89739884393063]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0019.jpg,Basmati515,7.5601,2.1896,"[173.04888888888888, 175.83703703703705, 162.42666666666668]"
L1F23BSCS0355_Basmati515_Raw_004_Grain_0020.jpg,Basmati515,7.3703,2.1162,"[186.96682464454977, 188.4249605055292, 172.61137440758293]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0001.jpg,Basmati515,7.9973,2.1332,"[178.61768901569187, 180.32524964336662, 168.4679029957204]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0002.jpg,Basmati515,7.7082,1.8255,"[166.40374787052812, 168.34412265758093, 153.37819420783646]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0003.jpg,Basmati515,7.7915,2.0528,"[185.62616822429908, 188.54828660436138, 171.9828660436137]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0004.jpg,Basmati515,7.3454,1.9339,"[179.21243523316062, 181.36096718480138, 169.53713298791018]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0005.jpg,Basmati515,7.0632,1.8551,"[182.49906542056075, 185.1607476635514, 171.06355140186915]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0006.jpg,Basmati515,7.7112,2.1812,"[200.1654571843251, 202.25834542815676, 191.12772133526852]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0007.jpg,Basmati515,5.656,1.9864,"[187.2844638949672, 189.74617067833697, 175.61487964989058]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0008.jpg,Basmati515,7.868,2.0323,"[187.92824427480917, 190.6259541984733, 174.23206106870228]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0009.jpg,Basmati515,8.4322,2.0736,"[181.81363004172462, 184.2058414464534, 169.78859527121003]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0010.jpg,Basmati515,7.8621,1.9632,"[186.79905808477238, 188.89952904238618, 177.28571428571428]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0011.jpg,Basmati515,8.2894,1.8959,"[179.07692307692307, 181.42923076923077, 167.63846153846154]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0012.jpg,Basmati515,8.0151,1.9914,"[190.41185410334347, 192.41489361702128, 180.54103343465044]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0013.jpg,Basmati515,8.5106,2.1103,"[183.98360655737704, 185.98497267759564, 174.6775956284153]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0014.jpg,Basmati515,5.0592,1.8853,"[173.54166666666666, 176.12239583333334, 160.09114583333334]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0015.jpg,Basmati515,8.2198,2.0504,"[181.12301013024603, 183.27062228654125, 169.2590448625181]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0016.jpg,Basmati515,8.8982,1.9134,"[177.71408450704226, 179.80422535211267, 166.92112676056337]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0017.jpg,Basmati515,7.6864,1.9963,"[184.30489731437598, 188.0078988941548, 174.34913112164298]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0018.jpg,Basmati515,8.1107,2.1718,"[189.48824343015215, 191.66528354080222, 178.81881051175657]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0019.jpg,Basmati515,4.9254,2.0687,"[181.2742718446602, 183.63349514563106, 170.35436893203882]"
L1F23BSCS0355_Basmati515_Raw_005_Grain_0020.jpg,Basmati515,7.9878,1.8342,"[181.30541871921181, 183.8407224958949, 169.70114942528735]"
L1F23BSCS0355_C9_Raw_001_Grain_0001.jpg,C9,9.2584,2.0916,"[179.00582437275986, 180.80436081242533, 152.19937275985663]"
L1F23BSCS0355_C9_Raw_001_Grain_0002.jpg,C9,7.8434,2.0877,"[173.4113160695282, 176.67807733238737, 150.31234480312168]"
L1F23BSCS0355_C9_Raw_001_Grain_0003.jpg,C9,6.9471,1.8257,"[179.442220200182, 180.36783439490446, 153.37192902638762]"
L1F23BSCS0355_C9_Raw_001_Grain_0004.jpg,C9,6.6802,1.9065,"[173.2227711655064, 176.024702447788, 152.7130024702448]"
L1F23BSCS0355_C9_Raw_001_Grain_0005.jpg,C9,7.7694,1.7984,"[160.45918785890075, 159.0584495488105, 127.56275635767022]"
L1F23BSCS0355_C9_Raw_001_Grain_0006.jpg,C9,8.0614,1.7753,"[202.28314206569056, 201.7601899485556, 170.48258804907005]"
L1F23BSCS0355_C9_Raw_001_Grain_0007.jpg,C9,6.5564,2.267,"[186.1022882847643, 189.30021513788384, 170.818501858009]"
L1F23BSCS0355_C9_Raw_001_Grain_0008.jpg,C9,7.8255,1.9344,"[156.86994998076185, 158.80954213158907, 135.71508272412467]"
L1F23BSCS0355_C9_Raw_001_Grain_0009.jpg,C9,7.4631,1.9355,"[167.6072501502103, 170.59883837372323, 147.5361506108552]"
L1F23BSCS0355_C9_Raw_001_Grain_0010.jpg,C9,6.3404,2.1684,"[181.80270670331993, 185.0543455275957, 164.21611334320153]"
L1F23BSCS0355_C9_Raw_001_Grain_0011.jpg,C9,7.3108,1.9832,"[171.55638793277993, 174.05324964567725, 146.82749544442194]"
L1F23BSCS0355_C9_Raw_001_Grain_0012.jpg,C9,8.1401,2.061,"[185.96918863402945, 188.13522766175967, 161.60647038685383]"
L1F23BSCS0355_C9_Raw_001_Grain_0013.jpg,C9,7.2193,2.2343,"[177.29739978331529, 181.07096424702058, 153.96424702058505]"
L1F23BSCS0355_C9_Raw_001_Grain_0014.jpg,C9,6.944,2.1799,"[171.25930278104192, 172.08460634547592, 141.99902075989033]"
L1F23BSCS0355_C9_Raw_001_Grain_0015.jpg,C9,8.1586,2.1952,"[185.02364594983223, 188.89982425307556, 163.6833359961655]"
L1F23BSCS0355_C9_Raw_001_Grain_0016.jpg,C9,7.8724,2.1807,"[197.24779982743743, 198.92165660051768, 169.0795513373598]"
L1F23BSCS0355_C9_Raw_001_Grain_0017.jpg,C9,7.5424,2.339,"[191.3871179756819, 192.071639829116, 155.26158396319423]"
L1F23BSCS0355_C9_Raw_001_Grain_0018.jpg,C9,7.4257,2.0231,"[141.89490874159463, 141.0866474543708, 112.06071085494716]"
L1F23BSCS0355_C9_Raw_001_Grain_0019.jpg,C9,6.1858,2.0216,"[205.59154929577466, 206.76102516739783, 181.92819210344032]"
L1F23BSCS0355_C9_Raw_001_Grain_0020.jpg,C9,8.3135,2.2395,"[176.48827457679764, 179.76331728529274, 151.6723093648082]"
L1F23BSCS0355_C9_Raw_002_Grain_0001.jpg,C9,8.2792,2.2773,"[180.81806814629573, 184.3863707408565, 162.6203501094092]"
L1F23BSCS0355_C9_Raw_002_Grain_0002.jpg,C9,6.9632,2.1257,"[153.3167677558208, 153.86480140872627, 125.06143611817649]"
L1F23BSCS0355_C9_Raw_002_Grain_0003.jpg,C9,8.5669,2.1621,"[163.31783800819414, 164.19067128900093, 131.32146233848093]"
L1F23BSCS0355_C9_Raw_002_Grain_0004.jpg,C9,7.9418,2.2044,"[191.86823878627968, 189.30178100263853, 151.88209102902374]"
L1F23BSCS0355_C9_Raw_002_Grain_0005.jpg,C9,7.8037,2.1681,"[172.64333450580372, 176.0488920154766, 152.9454801266268]"
L1F23BSCS0355_C9_Raw_002_Grain_0006.jpg,C9,7.6929,2.2137,"[171.08334759541333, 174.3939756974157, 147.1651548861886]"
L1F23BSCS0355_C9_Raw_002_Grain_0007.jpg,C9,8.2188,1.8592,"[169.18249953157203, 170.36668540378489, 142.6068952595091]"
L1F23BSCS0355_C9_Raw_002_Grain_0008.jpg,C9,7.9699,2.1755,"[157.73815247252747, 158.38289835164835, 125.63358516483517]"
L1F23BSCS0355_C9_Raw_002_Grain_0009.jpg,C9,8.0999,2.191,"[199.2694018783984, 201.2501235788433, 169.00741473059813]"
L1F23BSCS0355_C9_Raw_002_Grain_0010.jpg,C9,5.7224,2.1615,"[179.81040979745643, 180.609043805935, 151.22986340084785]"
L1F23BSCS0355_C9_Raw_002_Grain_0011.jpg,C9,6.7491,2.1302,"[156.21158947153643, 156.39338910426443, 126.15547847378086]"
L1F23BSCS0355_C9_Raw_002_Grain_0012.jpg,C9,7.4864,2.0374,"[163.85525321239606, 161.6734693877551, 130.50037792894935]"
L1F23BSCS0355_C9_Raw_002_Grain_0013.jpg,C9,7.7726,2.4685,"[212.9143679903001, 213.3801151864201, 180.05789633222187]"
L1F23BSCS0355_C9_Raw_002_Grain_0014.jpg,C9,7.1147,1.8461,"[178.16934782608695, 178.27717391304347, 146.98956521739132]"
L1F23BSCS0355_C9_Raw_002_Grain_0015.jpg,C9,7.5415,2.0392,"[175.21250234653652, 175.56147925661725, 140.04167448845504]"
L1F23BSCS0355_C9_Raw_002_Grain_0016.jpg,C9,7.7211,2.0866,"[176.36672694394213, 178.07739602169983, 150.54737793851717]"
L1F23BSCS0355_C9_Raw_002_Grain_0017.jpg,C9,6.927,2.2815,"[150.78855675774804, 152.90537318907025, 128.7603154227031]"
L1F23BSCS0355_C9_Raw_002_Grain_0018.jpg,C9,8.1263,2.1374,"[180.86327797349438, 182.89951350444557, 153.97399765140077]"
L1F23BSCS0355_C9_Raw_002_Grain_0019.jpg,C9,7.5126,1.971,"[164.09255650818395, 163.45596258768512, 130.48304754481683]"
L1F23BSCS0355_C9_Raw_002_Grain_0020.jpg,C9,7.3111,2.0629,"[172.48193002691272, 173.28162245290272, 144.36562860438292]"
L1F23BSCS0355_C9_Raw_003_Grain_0001.jpg,C9,8.2364,2.0417,"[154.1094276094276, 154.82659932659934, 124.27272727272727]"
L1F23BSCS0355_C9_Raw_003_Grain_0002.jpg,C9,7.4999,2.2229,"[193.26782608695652, 194.57739130434783, 166.71304347826086]"
L1F23BSCS0355_C9_Raw_003_Grain_0003.jpg,C9,7.0378,2.2093,"[158.03874538745387, 162.62177121771217, 136.71771217712177]"
L1F23BSCS0355_C9_Raw_003_Grain_0004.jpg,C9,7.6289,2.1884,"[183.66213921901527, 186.6044142614601, 165.01867572156198]"
L1F23BSCS0355_C9_Raw_003_Grain_0005.jpg,C9,8.1905,2.2367,"[171.83622047244094, 174.69291338582678, 155.9748031496063]"
L1F23BSCS0355_C9_Raw_003_Grain_0006.jpg,C9,6.3709,1.9175,"[153.69953051643193, 156.96244131455398, 129.56572769953053]"
L1F23BSCS0355_C9_Raw_003_Grain_0007.jpg,C9,7.6352,2.071,"[183.55892857142857, 185.80357142857142, 159.1482142857143]"
L1F23BSCS0355_C9_Raw_003_Grain_0008.jpg,C9,7.2462,1.9411,"[167.97979797979798, 169.22626262626264, 138.4909090909091]"
L1F23BSCS0355_C9_Raw_003_Grain_0009.jpg,C9,7.6739,2.1689,"[198.69670710571924, 197.98613518197573, 164.17157712305027]"
L1F23BSCS0355_C9_Raw_003_Grain_0010.jpg,C9,7.6382,2.1927,"[159.1786339754816, 162.7863397548161, 140.57092819614712]"
L1F23BSCS0355_C9_Raw_003_Grain_0011.jpg,C9,7.3168,2.147,"[178.15543071161048, 180.13483146067415, 152.0131086142322]"
L1F23BSCS0355_C9_Raw_003_Grain_0012.jpg,C9,6.6709,2.1327,"[183.0242914979757, 183.60728744939271, 155.91093117408906]"
L1F23BSCS0355_C9_Raw_003_Grain_0013.jpg,C9,7.4275,2.2598,"[183.23777403035413, 183.39460370994942, 150.92411467116358]"
L1F23BSCS0355_C9_Raw_003_Grain_0014.jpg,C9,7.6844,2.2088,"[186.32268907563025, 187.10588235294117, 158.34621848739496]"
L1F23BSCS0355_C9_Raw_003_Grain_0015.jpg,C9,7.8573,2.2284,"[162.46128500823724, 165.48764415156506, 138.80395387149917]"
L1F23BSCS0355_C9_Raw_003_Grain_0016.jpg,C9,7.3624,2.1464,"[186.2481884057971, 187.7608695652174, 161.20652173913044]"
L1F23BSCS0355_C9_Raw_003_Grain_0017.jpg,C9,7.9277,2.2459,"[168.97249190938513, 172.3074433656958, 145.0]"
L1F23BSCS0355_C9_Raw_003_Grain_0018.jpg,C9,8.1408,2.0411,"[182.18803418803418, 185.6119658119658, 166.35726495726496]"
L1F23BSCS0355_C9_Raw_003_Grain_0019.jpg,C9,7.6932,2.2786,"[161.2674230145867, 163.4359805510535, 134.4457050243112]"
L1F23BSCS0355_C9_Raw_003_Grain_0020.jpg,C9,6.9207,2.6413,"[172.53228346456692, 175.86614173228347, 149.3527559055118]"
L1F23BSCS0355_C9_Raw_004_Grain_0001.jpg,C9,7.5662,1.9892,"[184.0231016852869, 185.25260367354667, 151.97954932777884]"
L1F23BSCS0355_C9_Raw_004_Grain_0002.jpg,C9,7.1888,2.0224,"[182.44372037914692, 183.35485781990522, 150.48400473933648]"
L1F23BSCS0355_C9_Raw_004_Grain_0003.jpg,C9,7.4275,2.1901,"[173.9241723033108, 174.85226059095763, 146.39765040939835]"
L1F23BSCS0355_C9_Raw_004_Grain_0004.jpg,C9,7.3023,2.1928,"[184.86905194333454, 186.57301126044317, 159.56247729749364]"
L1F23BSCS0355_C9_Raw_004_Grain_0005.jpg,C9,7.8393,2.2019,"[183.0634309623431, 184.49824267782427, 152.1636820083682]"
L1F23BSCS0355_C9_Raw_004_Grain_0006.jpg,C9,7.4942,2.0892,"[159.78550295857988, 159.7592455621302, 129.50758136094674]"
L1F23BSCS0355_C9_Raw_004_Grain_0007.jpg,C9,7.8802,2.0639,"[208.66684558955092, 209.01341921631777, 176.90517087135444]"
L1F23BSCS0355_C9_Raw_004_Grain_0008.jpg,C9,7.4741,2.0953,"[186.52054034048854, 189.67246484085862, 166.3142116950407]"
L1F23BSCS0355_C9_Raw_004_Grain_0009.jpg,C9,7.4366,1.9925,"[173.96684974499803, 174.17791290702237, 140.3328756375049]"
L1F23BSCS0355_C9_Raw_004_Grain_0010.jpg,C9,7.1861,1.9408,"[176.57888300040767, 178.10150835711374, 148.4099062372605]"
L1F23BSCS0355_C9_Raw_004_Grain_0011.jpg,C9,7.5102,1.9707,"[167.59466303077522, 169.3720296065446, 148.30229840280484]"
L1F23BSCS0355_C9_Raw_004_Grain_0012.jpg,C9,7.4681,2.2495,"[198.45531255381437, 201.77802651971757, 183.83984845875668]"
L1F23BSCS0355_C9_Raw_004_Grain_0013.jpg,C9,7.0534,2.0027,"[171.85273549979433, 169.56375976964213, 131.0092554504319]"
L1F23BSCS0355_C9_Raw_004_Grain_0014.jpg,C9,7.5719,2.201,"[170.33209811187578, 168.33333333333334, 130.9631198164814]"
L1F23BSCS0355_C9_Raw_004_Grain_0015.jpg,C9,7.2432,2.0311,"[168.07029126213592, 171.03611650485436, 147.14349514563108]"
L1F23BSCS0355_C9_Raw_004_Grain_0016.jpg,C9,7.4743,2.1256,"[187.2867889908257, 188.3291743119266, 155.84385321100916]"
L1F23BSCS0355_C9_Raw_004_Grain_0017.jpg,C9,8.015,2.0754,"[172.62157976251936, 174.44260884529342, 145.86783686112545]"
L1F23BSCS0355_C9_Raw_004_Grain_0018.jpg,C9,7.8153,1.9856,"[163.12002232973578, 163.03312244138445, 133.7130628954224]"
L1F23BSCS0355_C9_Raw_004_Grain_0019.jpg,C9,7.1705,1.852,"[201.48024770446295, 203.03224428784966, 173.02370275464446]"
L1F23BSCS0355_C9_Raw_004_Grain_0020.jpg,C9,8.1576,2.0182,"[174.59420544337138, 175.40298507462686, 141.9675153643547]"
L1F23BSCS0355_C9_Raw_005_Grain_0001.jpg,C9,7.8134,2.2127,"[157.868805644213, 161.23853519234, 140.07172854023182]"
L1F23BSCS0355_C9_Raw_005_Grain_0002.jpg,C9,7.3462,2.0174,"[185.10048496605236, 185.7497575169738, 151.7980601357905]"
L1F23BSCS0355_C9_Raw_005_Grain_0003.jpg,C9,7.7693,2.1858,"[173.2268615170494, 174.71659707724424, 143.53653444676408]"
L1F23BSCS0355_C9_Raw_005_Grain_0004.jpg,C9,8.2614,2.3927,"[169.27931084829902, 173.63396116221347, 151.33041319900715]"
L1F23BSCS0355_C9_Raw_005_Grain_0005.jpg,C9,7.395,1.875,"[180.57709797436956, 182.62546506821, 158.661430343117]"
L1F23BSCS0355_C9_Raw_005_Grain_0006.jpg,C9,9.5587,2.4507,"[181.41638940234134, 182.6720887245841, 153.56537276648183]"
L1F23BSCS0355_C9_Raw_005_Grain_0007.jpg,C9,7.916,2.3372,"[192.3399534522886, 193.711249030256, 159.46826997672613]"
L1F23BSCS0355_C9_Raw_005_Grain_0008.jpg,C9,7.9805,2.2241,"[182.80182724252492, 186.20049833887043, 160.36993355481727]"
L1F23BSCS0355_C9_Raw_005_Grain_0009.jpg,C9,8.2848,2.1895,"[178.63094473007712, 180.51654884318765, 155.4534061696658]"
L1F23BSCS0355_C9_Raw_005_Grain_0010.jpg,C9,6.9866,2.2452,"[197.28474638344625, 200.81102362204723, 177.9688701702985]"
L1F23BSCS0355_C9_Raw_005_Grain_0011.jpg,C9,7.5511,2.1419,"[159.93002705139764, 159.6151487826871, 126.50009017132552]"
L1F23BSCS0355_C9_Raw_005_Grain_0012.jpg,C9,8.134,2.1695,"[194.746918652424, 195.46244864420706, 162.56187345932622]"
L1F23BSCS0355_C9_Raw_005_Grain_0013.jpg,C9,8.3661,2.0553,"[208.47118757307499, 210.04893936863203, 181.71321195924503]"
L1F23BSCS0355_C9_Raw_005_Grain_0014.jpg,C9,7.8676,1.9975,"[200.03735897910116, 202.74107638246718, 184.36304790086925]"
L1F23BSCS0355_C9_Raw_005_Grain_0015.jpg,C9,7.9902,1.9698,"[172.4131660301873, 175.02818694308056, 151.0778323331515]"
L1F23BSCS0355_C9_Raw_005_Grain_0016.jpg,C9,7.452,2.0295,"[163.9706494982011, 164.90266994887332, 131.3366786593448]"
L1F23BSCS0355_C9_Raw_005_Grain_0017.jpg,C9,6.9168,2.0658,"[200.99919710959455, 203.7254114813328, 186.97049377759936]"
L1F23BSCS0355_C9_Raw_005_Grain_0018.jpg,C9,7.2591,2.5299,"[185.65538652592363, 187.08444582427816, 153.19621235641105]"
L1F23BSCS0355_C9_Raw_005_Grain_0019.jpg,C9,7.6755,2.2073,"[160.30980594195432, 161.86845268761806, 133.6156620298815]"
L1F23BSCS0355_C9_Raw_005_Grain_0020.jpg,C9,7.0049,1.958,"[213.42031746031745, 214.30751322751323, 183.33502645502645]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0001.jpg,KisanBasmati,8.9441,2.1856,"[164.30176540993418, 167.15604428485938, 145.41816277678038]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0002.jpg,KisanBasmati,10.1696,2.2117,"[172.77124352331606, 175.08873056994818, 151.75790155440416]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0003.jpg,KisanBasmati,10.1886,2.1626,"[165.67725970304767, 166.3444907528002, 141.71685334722585]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0004.jpg,KisanBasmati,9.5806,2.0918,"[171.73268875302148, 173.24541447461965, 151.7063841888241]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0005.jpg,KisanBasmati,9.6284,2.0681,"[177.52402058907634, 177.86645696311123, 153.66757220474693]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0006.jpg,KisanBasmati,9.3273,2.3535,"[159.71144475174503, 162.64296062162518, 142.3158172000527]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0007.jpg,KisanBasmati,7.6826,2.2234,"[181.80421377183967, 184.75522439191505, 163.7427201096266]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0008.jpg,KisanBasmati,8.5041,2.0108,"[156.39208152355496, 159.41947878382894, 140.1558636819245]"
L1F23BSCS0355_KisanBasmati_Raw_001_Grain_0009.jpg,KisanBasmati,9.8304,2.1423,"[162.10696378830085, 164.67228412256267, 144.09052924791087]"
